ab_speed,total_power,flexionXPower,lateralXPower
0,0.01856023,0.005061956,0.004804392
0.00001,0.01871654,0.005105841,0.004833911
0,0.01900168,0.0051849,0.004896646
0,0.0194358,0.005305961,0.004991575
0.00001,0.01949222,0.005323105,0.004990179
0.00003,0.01949883,0.005326216,0.004974944
0.00003,0.01953854,0.005338809,0.004968598
0.00001,0.01970167,0.005386024,0.004995491
0,0.02006107,0.005486068,0.005071122
0.00003,0.02038966,0.00557866,0.005133088
0.00005,0.02049476,0.005609704,0.005133984
0.00001,0.02059494,0.005638965,0.005140033
0.00001,0.02080734,0.005699444,0.005174242
0.00005,0.02089443,0.005725633,0.005165469
0.00001,0.02099123,0.005753565,0.00517616
0.00005,0.02114984,0.005798929,0.005211224
0.00006,0.02126203,0.005830639,0.005239847
0.00008,0.02136826,0.005861202,0.005269585
0.00006,0.02137852,0.005865449,0.005274539
0.00006,0.02139891,0.005871999,0.005278054
0.00006,0.02141857,0.005878351,0.005259907
0.00007,0.02119006,0.005816109,0.005181114
0.0001,0.02095597,0.005752794,0.005078507
0.00004,0.02062732,0.005662573,0.004963485
0.00001,0.01969567,0.005408138,0.004708458
0.00006,0.01909177,0.005243169,0.004553671
0.00006,0.01838438,0.00504972,0.004370877
0.00008,0.01669824,0.004587326,0.003948757
0.00007,0.01572342,0.004319876,0.003703135
0.00009,0.01465047,0.004025092,0.003436368
0.00011,0.01284215,0.003528558,0.002999883
0.00011,0.01278356,0.003512745,0.002974238
0.00007,0.0127253,0.003497305,0.002960322
0.00008,0.01110651,0.003053403,0.002584171
0.00006,0.00958097,0.002634644,0.002229425
0.00006,0.00886697,0.002438897,0.00206146
0.00016,0.00736636,0.002026148,0.001703399
0.00014,0.00681449,0.001874658,0.001568902
0.00014,0.0063593,0.001749578,0.001457547
0.00014,0.00576722,0.001586813,0.001315814
0.00014,0.00563146,0.00154946,0.001278853
0.00013,0.00559077,0.001538639,0.001264086
0.00012,0.005828,0.001603666,0.001312375
0.00012,0.00610113,0.001678686,0.001368475
0.00017,0.00611521,0.001681877,0.001364223
0.00014,0.00620153,0.001705064,0.001377876
0.00015,0.00657526,0.001807378,0.001455088
0.00015,0.00691598,0.00190057,0.001524337
0.00017,0.00761388,0.002092189,0.001671037
0.00004,0.0080607,0.002216049,0.001766474
0,0.00846587,0.002328573,0.001853256
0.00002,0.00930386,0.002560312,0.002034128
0,0.00973949,0.002681063,0.002126334
0.00011,0.01019366,0.002806541,0.002216856
0.00028,0.01125756,0.003099205,0.002427843
0.00017,0.01174465,0.003233825,0.002517867
0.00019,0.01205299,0.003318455,0.002569278
0.00014,0.01207174,0.003324157,0.002560657
0.00013,0.01211899,0.003337709,0.002557109
0.00018,0.01237035,0.003407213,0.00259384
0.00017,0.01382496,0.003807553,0.002880623
0.0002,0.01601544,0.004409764,0.003320015
0.00026,0.01756846,0.00483581,0.003625273
0.00027,0.02020364,0.005557998,0.004150361
0.00012,0.02144308,0.005897529,0.004396389
0,0.02246835,0.006180515,0.004602456
0.00015,0.02454547,0.006755171,0.005018891
0.00017,0.02520151,0.006939098,0.005143747
0.00013,0.02522899,0.006950045,0.005139343
0.00003,0.02538989,0.006995504,0.005153047
0.00039,0.02599811,0.007157276,0.005226559
0.00013,0.02686185,0.007393263,0.005370029
0.00007,0.02888058,0.007947594,0.005737781
0.00014,0.02951321,0.008117731,0.005819022
0.00011,0.03007804,0.008269059,0.00589884
0.0001,0.03119065,0.008571455,0.006083886
0.0001,0.03172258,0.008711966,0.006137845
0.00001,0.03202642,0.008791833,0.006161454
0.00002,0.03204465,0.008793259,0.006129194
0.00032,0.03209031,0.008795754,0.006106771
0.00026,0.03232081,0.008850992,0.006124866
0.00021,0.03360197,0.009193579,0.006337644
0.00027,0.03388208,0.009272488,0.006366704
0.00019,0.0340219,0.009313033,0.006381766
0.00019,0.03371469,0.009231197,0.006313149
0.00037,0.03331617,0.009125057,0.006213498
0.00009,0.03272614,0.008959067,0.006066581
0.00009,0.03111572,0.00851403,0.005732769
0.00024,0.03088475,0.008437035,0.005631228
0.00004,0.0308668,0.008424548,0.00558519
0.00001,0.03075797,0.008387288,0.005526916
0.00011,0.0302879,0.008255048,0.005404027
0.00005,0.02810556,0.007655851,0.004981486
0,0.02676616,0.007285025,0.004708237
0.00029,0.02579369,0.007013432,0.004514876
0.0003,0.02525001,0.006858271,0.004398775
0.00032,0.0252393,0.006848034,0.00437625
0.00026,0.02555197,0.006926591,0.004408281
0.00009,0.02611098,0.007072295,0.004469287
0.00021,0.02635157,0.007135106,0.004467048
0.00011,0.02635775,0.007136779,0.004450537
0.00025,0.02638923,0.007146481,0.004440143
0.00053,0.02761725,0.007484594,0.004626215
0.00027,0.02922846,0.007924514,0.004887101
0.00037,0.03325659,0.009021833,0.005550012
0.00057,0.03935398,0.010686478,0.006550142
0.00028,0.04081358,0.011088298,0.006779341
0.00008,0.04220174,0.011465436,0.006976724
0.00009,0.04318188,0.011731722,0.007094386
0.0004,0.04318149,0.011721007,0.007037555
0.00073,0.04318008,0.011705194,0.006966331
0.00057,0.04317146,0.011691286,0.006917977
0.0006,0.04313119,0.011667857,0.006865674
0.00076,0.04287842,0.01158607,0.006769221
0.00045,0.04098649,0.011066618,0.00643496
0.0002,0.03896348,0.010519522,0.006079928
0.00041,0.03697351,0.009978132,0.005722114
0.00041,0.03602552,0.009734365,0.005548466
0.00042,0.03594315,0.009720136,0.005530176
0.00041,0.03656965,0.009898546,0.005620867
0.00035,0.03702153,0.010029128,0.005681139
0.00003,0.03704408,0.010036891,0.005658216
0.00061,0.03715592,0.010060555,0.005617632
0.00031,0.03918222,0.010606582,0.005872897
0.00032,0.04031675,0.010911897,0.00599009
0.00012,0.04090581,0.011070415,0.006034706
0.00013,0.04189492,0.011337164,0.006136388
0.0003,0.04217118,0.011408155,0.006121862
0.00059,0.04219291,0.011403667,0.006083752
0.00067,0.04180466,0.011287529,0.005988516
0.0003,0.04169275,0.011251725,0.005956972
0.00013,0.04167596,0.011245333,0.005947042
0.00003,0.04158432,0.011219677,0.005928955
0.00018,0.04134748,0.011158546,0.005889034
0.00073,0.04130166,0.011156328,0.005866117
0.00074,0.0415342,0.011229346,0.00588119
0.0008,0.04183091,0.011318908,0.005897709
0.00033,0.04209315,0.011391747,0.005898139
0.00002,0.04269677,0.011550338,0.005928556
0.00027,0.04302047,0.011627336,0.005904143
0.00011,0.04335065,0.011708829,0.005887859
0.00014,0.04354126,0.011756422,0.005864685
0.00016,0.04354599,0.011753809,0.005816254
0.00043,0.04356963,0.011750459,0.005787299
0.00052,0.04448129,0.011985399,0.005878132
0.00057,0.04508995,0.01213631,0.005929806
0.00057,0.04617391,0.01241569,0.006042908
0.00042,0.04856677,0.013048258,0.006328533
0.00014,0.05010387,0.013452273,0.006490833
0.00134,0.05234715,0.01406275,0.006691112
0.00045,0.056436,0.015164977,0.007190759
0.00075,0.05931161,0.015946958,0.00752773
0.00148,0.0614521,0.016538937,0.007739516
0.00055,0.06162413,0.016593494,0.007735634
0.00056,0.06223687,0.016761266,0.007772414
0.00017,0.06420994,0.017276867,0.007920302
0.00001,0.07160437,0.019258478,0.008787243
0.00033,0.07179374,0.019293375,0.00876927
0.00087,0.07072494,0.01897456,0.008572561
0.00034,0.06388702,0.017128622,0.00772042
0.00042,0.06325516,0.016945087,0.007615821
0.00078,0.06321395,0.016907222,0.007554637
0,0.06189466,0.016544687,0.00735837
0.00026,0.05869037,0.015682925,0.006923564
0.00033,0.05489278,0.014659571,0.006402825
0.00083,0.03462938,0.009248836,0.004001595
0.00043,0.02866897,0.007655645,0.003288917
0.00011,0.03017508,0.008051765,0.003427633
0.00043,0.167326,0.044640946,0.018867657
0.00054,0.19303328,0.051503709,0.021623109
0.0005,0.19352863,0.051640197,0.021572031
0.00064,0.20867437,0.055704913,0.023172214
0.0003,0.26567285,0.070938265,0.029444365
0.00002,0.29956698,0.079968386,0.033129074
0.00068,0.29412338,0.078410128,0.032314562
0.00036,0.27148838,0.072321308,0.029736036
0.00036,0.24069977,0.064076576,0.026283341
0.00059,0.13183043,0.035053297,0.014314668
0.00014,0.09693288,0.025756828,0.010465624
0.00082,0.09647075,0.025631877,0.010304837
0.00081,0.08234665,0.021879163,0.008702928
0.00045,0.05757509,0.015292318,0.006031988
0.00034,0.06986815,0.018552754,0.007266671
0.00008,0.10326056,0.027385163,0.010625725
0.00019,0.11062906,0.029324497,0.01128827
0.00057,0.11579415,0.030685851,0.011715801
0.00058,0.12029092,0.03184527,0.011984251
0.00027,0.11979529,0.031689979,0.011884869
0.00034,0.1197153,0.031647428,0.011831374
0.00014,0.11584434,0.030613768,0.011432062
0.00006,0.11280615,0.029810876,0.011125764
0.00037,0.11022352,0.029133298,0.010845346
0.00169,0.10302772,0.027231368,0.009964789
0.00036,0.10071412,0.026604112,0.009657868
0.00017,0.09786217,0.025811412,0.009264645
0.00015,0.09228109,0.024294043,0.008562486
0.00023,0.09225474,0.024272683,0.008471517
0.00016,0.09222841,0.024255456,0.008377137
0.00012,0.08738403,0.022965803,0.007794005
0.0004,0.08235377,0.02163458,0.007298741
0.0007,0.0782463,0.020546797,0.006885718
0.00046,0.09333798,0.024507656,0.00817652
0.00014,0.15737845,0.041319181,0.013768642
0.00003,0.21490741,0.056423215,0.01878754
0.0012,0.40885811,0.107417371,0.035461085
0.00082,0.46884617,0.123240582,0.040414938
0.00114,0.5596937,0.147220707,0.047681446
0.00089,0.64449621,0.169656541,0.053409649
0.00028,0.64609682,0.170178898,0.052765272
0.00022,0.65409396,0.172372962,0.052831067
0.00051,0.861673,0.227364814,0.06780187
0.00044,0.92614687,0.244501284,0.072078277
0.00044,0.98433907,0.259995842,0.075744228
0.00103,1.10301003,0.291488501,0.083840925
0.00013,1.1374176,0.300606671,0.086308769
0.00004,1.15859547,0.306203743,0.087838182
0.00027,1.17406377,0.310344286,0.088713863
0.00119,1.18682799,0.313956865,0.088293496
0.00033,1.18453816,0.313615691,0.086467302
0.0005,1.17736535,0.311979597,0.083995015
0.00006,1.16474,0.308842233,0.08176742
0.00007,1.12590651,0.298721181,0.077751394
0.00015,1.10016559,0.292112848,0.074474505
0.00006,1.06317675,0.282457897,0.070726628
0.00001,1.0265537,0.272865691,0.06716051
0.00014,0.9420144,0.250520748,0.060480413
0.00005,0.93041486,0.247539852,0.058678384
0.0003,0.92868507,0.247141862,0.057741345
0.00014,0.92695574,0.246702356,0.057230475
0.00016,0.87576101,0.233096821,0.053842236
0.00005,0.81250363,0.216259928,0.049901029
0,0.76281105,0.203033509,0.046826927
0.00004,0.71550736,0.190458909,0.043870091
0.00022,0.62979317,0.167656954,0.038386156
0.00074,0.58196242,0.15506693,0.034593412
0.00001,0.53831526,0.143533102,0.030806161
0.00007,0.49940527,0.133169533,0.02819634
0.00003,0.43382296,0.115710669,0.024057004
0.00061,0.40048619,0.106890536,0.021656336
0.00007,0.3735092,0.09970701,0.019911014
0.00006,0.35201238,0.093984231,0.01846059
0.00031,0.33744931,0.09014124,0.017337316
0.00039,0.33687911,0.09003407,0.016936766
0.00012,0.33407166,0.089276292,0.016610776
0.00024,0.320944,0.085768096,0.015814885
0.00047,0.29382235,0.078493939,0.014343648
0.00038,0.28594987,0.076371665,0.013846409
0.00024,0.2715126,0.072509686,0.01301157
0.00073,0.26136066,0.069845226,0.012292859
0.00088,0.24210579,0.06474828,0.011184137
0.00045,0.23437465,0.062706853,0.010741007
0.00054,0.22718005,0.060812385,0.010313153
0.00053,0.22672522,0.060726081,0.010173838
0.0001,0.22640328,0.06064491,0.010005978
0.00044,0.22560665,0.060411367,0.009728923
0.00018,0.22173337,0.059384112,0.009432309
0.00026,0.2133635,0.057161575,0.008917866
0.00024,0.20098596,0.053836567,0.008233756
0.00009,0.19869676,0.053232252,0.008021037
0.00014,0.19745582,0.052895386,0.007889627
0.00051,0.19834428,0.053115671,0.007834217
0.00044,0.20390245,0.054595014,0.007987037
0.00048,0.20758388,0.055571447,0.008073479
0.00049,0.20925,0.056012803,0.008086903
0.00049,0.20928815,0.056013667,0.008041441
0.00054,0.20951733,0.056070325,0.007993475
0.00013,0.21046699,0.056338572,0.007977249
0.00064,0.21440425,0.057421244,0.00800978
0.00068,0.2167561,0.058085,0.007981203
0.00079,0.2131669,0.057156515,0.0077189
0.00043,0.20646446,0.055377833,0.00740348
0.0004,0.19703908,0.052867364,0.006993239
0.00046,0.18728013,0.050269864,0.006540036
0.00028,0.16156446,0.04338168,0.005533872
0.00009,0.1457789,0.039156122,0.004906458
0.00008,0.14284101,0.038382958,0.004722849
0,0.14263572,0.038340538,0.004632516
0.00007,0.14140453,0.038025385,0.004518874
0.00007,0.13632592,0.036671864,0.004284021
0.00058,0.11711877,0.03150773,0.003669649
0.00046,0.10862965,0.029226381,0.003397426
0.00046,0.1027389,0.027641498,0.003207658
0.00051,0.10523371,0.028312717,0.003274698
0.00032,0.11143599,0.029983905,0.003439352
0.00066,0.11909399,0.03205773,0.003550964
0.00023,0.14448219,0.038901409,0.004230389
0.00044,0.16249108,0.043761138,0.004653353
0.0006,0.16276088,0.04384834,0.004526182
0.00036,0.16303138,0.043932138,0.004445953
0.00035,0.17138759,0.046195373,0.004580793
0.00045,0.19202284,0.05177879,0.004957186
0.00001,0.21175358,0.057118084,0.005298173
0.00015,0.22551075,0.060844032,0.005456597
0.00009,0.24814268,0.066966877,0.005803299
0.00004,0.2547598,0.068769726,0.005786536
0.00002,0.25660601,0.069285285,0.005658256
0.00028,0.25565657,0.06902322,0.005566027
0.00037,0.24132526,0.065143213,0.005237423
0.00036,0.24000361,0.064775727,0.005192327
0.00035,0.23990011,0.064737077,0.005170791
0.00037,0.23979646,0.064698395,0.005123183
0.00007,0.23661482,0.063850541,0.004905465
0.00022,0.22351397,0.060340235,0.004452966
0.00034,0.21388947,0.057765874,0.00403226
0,0.20377039,0.05503753,0.003721851
0.0004,0.17467308,0.047197975,0.003097055
0.00083,0.16456805,0.044507952,0.002741081
0.00034,0.15463216,0.041838027,0.002498657
0.00028,0.14008439,0.037914427,0.002173293
0.00009,0.1180695,0.031958642,0.001755439
0.00017,0.10808513,0.029253693,0.001552494
0.00009,0.10465191,0.028329153,0.001452933
0.00024,0.104508,0.028283194,0.001440085
0.00041,0.10365221,0.02804233,0.001426199
0.00036,0.10025043,0.027113047,0.001379854
0.00038,0.0889971,0.024061597,0.001225656
0.00034,0.08781169,0.02373326,0.001208429
0.00023,0.10019031,0.02707441,0.001365856
0.00035,0.10612863,0.028690973,0.001367838
0.00011,0.11616301,0.031406277,0.001442092
0.00003,0.14546502,0.03933173,0.001739881
0.00003,0.17299625,0.046779657,0.001993472
0.00012,0.19572021,0.052928781,0.002169953
0.00006,0.1959444,0.052993785,0.002099813
0.00034,0.19616855,0.053067551,0.002019359
0.00037,0.20287166,0.054899002,0.00200145
0.00049,0.22871022,0.061916704,0.00212467
0.00029,0.25655037,0.069470812,0.002277393
0.00011,0.26711281,0.072325031,0.002285877
0.00005,0.28655323,0.077601633,0.002329686
0.00038,0.28896445,0.078228801,0.0023754
0.00038,0.29001829,0.078494665,0.002411398
0.00039,0.28782987,0.077889503,0.002402993
0.00007,0.27731651,0.075050681,0.00217824
0.00005,0.26921257,0.072875535,0.002007268
0.00004,0.259157,0.070159292,0.001829351
0.00008,0.25489304,0.069010641,0.001711101
0.00007,0.25455454,0.068918994,0.001621605
0.00001,0.25370538,0.068694756,0.001524859
0.00002,0.24940676,0.067541978,0.001411355
0.00032,0.22719819,0.061542886,0.001167336
0.00037,0.20769104,0.056277393,0.000953039
0.00052,0.18680057,0.050637628,0.000724795
0.00018,0.17840694,0.04836628,0.000647343
0.00016,0.16737373,0.045378905,0.000569946
0.00003,0.13462554,0.03650011,0.000458431
0.00017,0.12354212,0.033492378,0.00043032
0.00079,0.09633998,0.026104944,0.00037039
0.00004,0.0882088,0.023899693,0.000317562
0.0002,0.06452131,0.017484579,0.000191817
0.00004,0.06368808,0.017258783,0.000162711
0.00007,0.06285433,0.017031442,0.000139422
0.00007,0.05867836,0.015899892,0.00011103
0.00016,0.02625504,0.007111901,4.36323E-05
0.00013,0.0119122,0.003225683,1.86568E-05
0.00024,0.00079747,0.000215874,1.23486E-06
0.00011,0,0,0
0.00022,0,0,0
0.0001,0,0,0
0.00006,0.00085214,0.000230673,5.58606E-07
0.00003,0.00242208,0.000655654,1.49335E-06
0.00005,0.00602217,0.00163006,3.92639E-06
0.00031,0.00755757,0.002044813,6.61458E-06
0.00042,0.00907276,0.002453351,1.05769E-05
0.00069,0.0110079,0.002973188,1.80206E-05
0.00009,0.01121497,0.003028365,1.60547E-05
0.00013,0.01127709,0.003044132,1.31067E-05
0.00019,0.01159098,0.003127569,9.56972E-06
0.00009,0.01316855,0.003552064,8.58576E-06
0.00009,0.01598505,0.004309998,7.92985E-06
0.00012,0.0169894,0.004577762,9.7525E-06
0.00003,0.01774026,0.004777702,1.01207E-05
0.00005,0.01825879,0.004914903,8.99311E-06
0.00005,0.01814059,0.004880249,7.77785E-06
0.00013,0.01764588,0.004747555,5.00215E-06
0.00004,0.01665284,0.004480381,3.77652E-06
0.00002,0.01534481,0.004128118,3.20802E-06
0.00003,0.01070964,0.002881147,2.50462E-06
0.00012,0.00858499,0.002308991,3.22455E-06
0.00035,0.00623544,0.001675671,5.01552E-06
0.00035,0.00374197,0.001004589,4.69382E-06
0.00001,0.00315314,0.000846016,4.1228E-06
0.00008,0.00298714,0.000801143,3.77874E-06
0.00013,0.00215333,0.000577181,2.51032E-06
0.00004,0,0,0
0.00003,0,0,0
0.00004,0,0,0
0.00003,0.00351763,0.000940748,5.34725E-06
0.00003,0.01014952,0.002713007,1.65075E-05
0,0.02139124,0.005716052,3.57768E-05
0.00001,0.02068637,0.00552539,3.51843E-05
0.00001,0.01847939,0.004933836,3.11686E-05
0.00001,0.01493767,0.003987894,2.56713E-05
0.00001,0,0,0
0.00001,0,0,0
0.00004,0,0,0
0.00019,0,0,0
0.0001,0,0,0
0.00004,0,0,0
0.00017,0,0,0
0.00004,0,0,0
0.00004,0,0,0
0.00005,0,0,0
0.00005,0,0,0
0.00002,0,0,0
0.00004,0.03015324,0.008038529,5.99404E-05
0.00011,0.0518351,0.013819838,0.000110755
0.00005,0.06944214,0.018514078,0.000142224
0.00017,0.08317686,0.022175914,0.000206017
0.00003,0.08995767,0.023985765,0.000224724
0.00005,0.11400418,0.03039738,0.000298934
0.00002,0.15877432,0.042334618,0.000425329
0.00001,0.17285285,0.046088431,0.000455693
0.0001,0.22503316,0.060001471,0.000504746
0.0002,0.23509366,0.062689192,0.000325717
0.00024,0.25952556,0.069209907,9.83981E-05
0.0001,0.26189652,0.069848041,4.36165E-05
0.00011,0.26116196,0.069657966,3.97925E-05
0.0001,0.2577214,0.068751801,2.73965E-05
0.00001,0.25025017,0.066764306,0.000103749
0.00003,0.24797692,0.066174441,0.000173101
0.00008,0.24721374,0.065981824,0.000169941
0.00009,0.2449488,0.065388249,0.000160572
0.00006,0.24328033,0.064959157,0.000191374
0.00027,0.24648842,0.065815761,2.62024E-06
0.0003,0.29332731,0.07831583,0.000245294
0.00035,0.31697152,0.084621548,0.00057506
0.00019,0.36458569,0.097316766,0.000850058
0.00019,0.39640939,0.10580243,0.001134954
0.00004,0.55358921,0.147754027,0.001490817
0.00025,0.61430968,0.164001599,0.00110797
0.00035,0.6802187,0.18165803,0.000424213
0.0001,0.75119713,0.200646963,0.000167694
0.00036,0.94155969,0.251409244,0.00103093
0.00018,0.94264631,0.251657279,0.001392861
0.00017,0.94373276,0.251884093,0.001755623
0.00034,0.94916167,0.253184683,0.002498918
0.00006,1.13037453,0.301446673,0.00309617
0.00006,1.18152056,0.315007056,0.003374421
0.00023,1.21081391,0.322600655,0.004114518
0.00024,1.23754794,0.329529997,0.0049333
0.00028,1.30943453,0.348466987,0.006120002
0.00003,1.32299511,0.352075732,0.006080247
0,1.33317056,0.354753848,0.006127011
0.00003,1.34066085,0.356717055,0.006280198
0.00018,1.34534678,0.357843674,0.006883739
0.00026,1.34201184,0.356626915,0.007784451
0.0001,1.33460807,0.354450775,0.007623278
0.00016,1.3244111,0.351505977,0.008217353
0.00017,1.28450769,0.340657189,0.00861154
0.00001,1.26490447,0.335232315,0.008726632
0.0001,1.24638049,0.33010028,0.009119976
0.0001,1.22660194,0.324615424,0.00950551
0.00007,1.14999146,0.304109595,0.009315235
0.00006,1.12403868,0.297020562,0.009519237
0.0001,1.09662349,0.289531331,0.009784446
0.00012,1.05950635,0.279731637,0.009299349
0.00001,0.98300508,0.25951176,0.008638343
0.00001,0.98243587,0.25936149,0.008643784
0.00001,0.9818673,0.259211388,0.008652698
0.00001,0.97903249,0.258441136,0.008676284
0.00006,0.87736031,0.231504136,0.008011529
0.00015,0.82175296,0.216519323,0.008121061
0.00015,0.78118294,0.205585477,0.008259896
0.00014,0.74677735,0.196297381,0.008425335
0.00014,0.64340088,0.168908359,0.007726382
0.00007,0.61468523,0.161177598,0.007771424
0.00007,0.58824421,0.15404738,0.007818577
0.00013,0.55623247,0.145465481,0.007820796
0.00013,0.47537172,0.12415958,0.007054447
0.00013,0.44202295,0.115380301,0.006603412
0.00001,0.41329322,0.107844118,0.00624744
0.00001,0.38514398,0.100481693,0.005854683
0.00001,0.31460902,0.082065503,0.004805872
0.00006,0.28618914,0.074626632,0.00444171
0.00032,0.26503766,0.068992784,0.004443074
0.00003,0.24491805,0.063651451,0.004305395
0.00018,0.18782787,0.048680111,0.003609963
0.00006,0.17328261,0.044852303,0.0034483
0.00008,0.16022699,0.041422898,0.003308859
0.00004,0.14541404,0.037554386,0.003091581
0.00008,0.12243918,0.031549836,0.002754104
0.00004,0.11749842,0.03026884,0.002653377
0,0.11604745,0.029889871,0.002629246
0,0.1166067,0.030033915,0.002645635
0.00002,0.11771649,0.030311871,0.002693339
0.00008,0.11827766,0.030414104,0.002799221
0.00008,0.12207849,0.031350557,0.002985638
0.00004,0.13657599,0.035027854,0.003427309
0.00009,0.17576101,0.044979556,0.004633599
0.00002,0.1897387,0.048505777,0.005100253
0.00009,0.20483537,0.052296543,0.005672996
0.00002,0.22979886,0.058613517,0.006491397
0.00027,0.29958247,0.076265629,0.008937167
0.00007,0.32606315,0.082977766,0.009834591
