speed,difference_flex,difference_lateral,sterm_mast,sterm_mast_acc,sterm_mast_L,sterm_mast_L_acc
9E-05,0.10792,0.123891,0.003249175,0.468125705,0,0.218729757
-9E-05,0.10805,0.124067,0.003025249,0.471150955,0,0.218729757
-8E-05,0.10819,0.12424,0.00295086,0.474101814,0,0.218729757
-0.00022,0.10835,0.124461,0.002848523,0.476950338,0,0.218729757
-0.0012,0.10843,0.124633,0.002757455,0.479707792,0,0.218729757
-0.0013,0.1085,0.124802,0.002666004,0.482373796,0,0.218729757
-0.0013,0.10856,0.124966,0.002590068,0.484963865,0,0.218729757
-0.00119,0.10864,0.125124,0.002513843,0.487477708,0,0.218729757
4E-05,0.10869,0.12519,0.002423193,0.489900901,0,0.218729757
0.00173,0.1088,0.125204,0.002332549,0.49223345,0,0.218729757
0.00114,0.10887,0.125209,0.002256104,0.494489554,0,0.218729757
0.00112,0.10893,0.125213,0.002179613,0.496669167,0,0.218729757
0.00088,0.10901,0.125248,0.002104207,0.498773374,0,0.218729757
-0.00013,0.10916,0.125427,0.002009975,0.500783349,0,0.218729757
-0.00046,0.10928,0.125592,0.001936529,0.502719878,0,0.218729757
-0.0002,0.10938,0.125726,0.001863489,0.504583367,0,0.218729757
9E-05,0.10949,0.125859,0.001791939,0.506375306,0,0.218729757
-7E-05,0.10961,0.125992,0.001702616,0.508077923,0,0.218729757
0.00014,0.10971,0.126102,0.001634613,0.509712536,0,0.218729757
0,0.10981,0.126214,0.001567489,0.511280025,0,0.218729757
-0.00047,0.10992,0.126375,0.001502289,0.512782314,0,0.218729757
-0.00033,0.11002,0.126522,0.001419161,0.514201474,0,0.218729757
-0.00083,0.1101,0.12667,0.001357958,0.515559433,0,0.218729757
-0.0011,0.11016,0.126819,0.001298148,0.51685758,0,0.218729757
-0.0013,0.11021,0.126969,0.001240735,0.518098315,0,0.218729757
-0.00135,0.11026,0.127122,0.0012205,0.519318815,0,0.218729757
-0.00066,0.1103,0.127198,0.001217281,0.520536096,0,0.218729757
1E-04,0.11031,0.127207,0.001214062,0.521750158,0,0.218729757
0.00075,0.11035,0.127219,0.00119798,0.522948138,0,0.218729757
0.0021,0.1105,0.127273,0.00111865,0.524066788,0,0.218729757
-0.0007,0.11063,0.127491,0.001043202,0.525109991,0,0.218729757
-0.00109,0.11078,0.127759,0.000987893,0.526097883,0,0.218729757
-0.00046,0.11089,0.127938,0.000934926,0.527032809,0,0.218729757
-0.00044,0.11099,0.128116,0.000883576,0.527916385,0,0.218729757
-0.0008,0.1111,0.128333,0.000834881,0.528751266,0,0.218729757
-0.00047,0.1112,0.128509,0.000788267,0.529539533,0,0.218729757
-0.00048,0.11129,0.128682,0.000735255,0.530274787,0,0.218729757
-0.00046,0.11138,0.128849,0.000697259,0.530972046,0,0.218729757
-0.00017,0.11147,0.129006,0.000662174,0.53163422,0,0.218729757
-0.00051,0.11155,0.129191,0.000619296,0.532253515,0,0.218729757
0.00047,0.11161,0.129246,0.000586637,0.532840152,0,0.218729757
0.00079,0.11167,0.129262,0.000556599,0.533396751,0,0.218729757
0.00038,0.11171,0.129278,0.000530492,0.533927243,0,0.218729757
0.00002,0.11171,0.129282,0.000507004,0.534434248,0,0.218729757
0,0.11171,0.129287,0.000487474,0.534921722,0,0.218729757
0.00007,0.11173,0.129308,0.000470521,0.535392243,0,0.218729757
0.00032,0.11181,0.129406,0.000457485,0.535849728,0,0.218729757
-0.00061,0.11193,0.129637,0.00044695,0.536296677,0,0.218729757
0.00019,0.11198,0.129676,0.000440239,0.536736916,0,0.218729757
0.00014,0.11204,0.129737,0.00043592,0.537172836,0,0.218729757
-0.00033,0.11211,0.129855,0.000435302,0.537608139,0,0.218729757
0.00024,0.11216,0.129883,0.000436938,0.538045077,0,0.218729757
-0.00003,0.11221,0.129921,0.00044213,0.538487207,0,0.218729757
-0.00047,0.1123,0.130029,0.000449413,0.53893662,0,0.218729757
0.00054,0.11237,0.130037,0.000451497,0.539388116,0,0.218729757
0.00028,0.11244,0.130065,0.000451884,0.539840001,0,0.218729757
-9E-05,0.11245,0.13008,0.000452268,0.540292269,0,0.218729757
-0.00036,0.11245,0.130114,0.000454045,0.540746314,0,0.218729757
-1E-05,0.11245,0.130122,0.000456099,0.541202412,0,0.218729757
0.00002,0.11246,0.130121,0.000440463,0.541642876,0,0.218729757
0.00016,0.11246,0.130112,0.000426525,0.542069401,0,0.218729757
0.00079,0.11249,0.130068,0.00041135,0.542480751,0,0.218729757
0.00276,0.11261,0.129943,0.000391868,0.542872618,0,0.218729757
0.00034,0.11268,0.129956,0.000379511,0.543252129,0,0.218729757
0.00042,0.11275,0.129985,0.000372936,0.543625065,0,0.218729757
0.00011,0.11284,0.130042,0.000371993,0.543997058,0,0.218729757
-0.00089,0.11292,0.130179,0.000378264,0.544375323,0,0.218729757
-0.00147,0.113,0.130354,0.000390774,0.544766097,0,0.218729757
-0.00145,0.11305,0.130527,0.000410811,0.545176908,0,0.218729757
0.00047,0.11313,0.130544,0.000436999,0.545613907,0,0.218729757
-0.00028,0.11316,0.1306,0.000470384,0.546084291,0,0.218729757
-0.00027,0.11321,0.130643,0.00050953,0.546593821,0,0.218729757
-0.0002,0.11322,0.130665,0.000555188,0.547149009,0,0.218729757
-6E-05,0.11322,0.13067,0.000606102,0.547755111,0,0.218729757
-0.00013,0.11322,0.130677,0.000662689,0.548417801,0,0.218729757
0.00005,0.11322,0.130678,0.000739996,0.549157796,0,0.218729757
5E-05,0.11323,0.130674,0.000808281,0.549966078,0,0.218729757
0,0.11323,0.130674,0.000880334,0.550846412,0,0.218729757
-0.00008,0.11323,0.130683,0.000956691,0.551803103,0,0.218729757
-0.00038,0.11322,0.1307,0.001064058,0.552867161,0,0.218729757
-0.00188,0.11319,0.130817,0.001159314,0.554026475,0,0.218729757
-0.00109,0.11316,0.130864,0.001257649,0.555284123,0,0.218729757
-0.00046,0.11316,0.130862,0.00127544,0.556559563,0,0.218729757
6E-05,0.11317,0.130812,0.00127872,0.557838283,0,0.218729757
0.00067,0.11319,0.130699,0.001281999,0.559120282,0,0.218729757
0.00148,0.11325,0.130509,0.001382488,0.56050277,0,0.218729757
0.00011,0.11325,0.130422,0.001545978,0.562048748,0,0.218729757
0.00012,0.11325,0.130328,0.001914056,0.563962804,0,0.218729757
0.00001,0.11326,0.130255,0.002050391,0.566013195,0,0.218729757
0.00001,0.11327,0.130176,0.002433635,0.568446831,0,0.218729757
0.00118,0.11332,0.130055,0.002579422,0.571026253,0,0.218729757
0.00048,0.11334,0.130019,0.002795867,0.57382212,0,0.218729757
0.00036,0.11336,0.129992,0.002853179,0.576675299,0,0.218729757
0.00016,0.11337,0.12998,0.0029116,0.579586898,0,0.218729757
5E-05,0.11338,0.129975,0.002911956,0.582498854,0,0.218729757
-0.00014,0.11337,0.129972,0.002886116,0.58538497,0,0.218729757
-0.00086,0.11334,0.12999,0.002885366,0.588270336,0,0.218729757
-0.00194,0.11328,0.129999,0.002880961,0.591151297,0,0.218729757
-0.0019,0.11323,0.129964,0.00286404,0.594015337,0,0.218729757
0.00045,0.11329,0.129851,0.002798175,0.596813512,0,0.218729757
5E-05,0.11333,0.129762,0.002784498,0.599598011,0,0.218729757
3E-05,0.11338,0.129672,0.002745402,0.602343412,0,0.218729757
-0.00022,0.11342,0.12959,0.002730903,0.605074315,0,0.218729757
-0.00021,0.11347,0.129503,0.002706652,0.607780967,0,0.218729757
-0.00017,0.11352,0.129427,0.002695137,0.610476104,0,0.218729757
0.00072,0.11358,0.129374,0.002673671,0.613149775,0,0.218729757
0.00132,0.11367,0.129315,0.002665779,0.615815554,0,0.218729757
0.00131,0.11374,0.129275,0.002649484,0.618465038,0,0.218729757
0.00139,0.11382,0.129237,0.00264391,0.621108948,0,0.218729757
0.00057,0.11385,0.12922,0.002637185,0.623746133,0,0.218729757
0.00014,0.11386,0.129201,0.002637011,0.626383144,0,0.218729757
-0.00102,0.11385,0.12917,0.002636908,0.629020052,0,0.218729757
-0.00305,0.11382,0.129079,0.002636546,0.631656599,0,0.218729757
-0.00187,0.11382,0.128993,0.002641707,0.634298306,0,0.218729757
-0.00111,0.11386,0.128877,0.002666805,0.636965112,0,0.218729757
0.00057,0.11396,0.128763,0.002776259,0.639741371,0,0.218729757
0.00134,0.11411,0.128618,0.002858022,0.642599393,0,0.218729757
-0.00038,0.11419,0.128462,0.003065418,0.645664811,0,0.218729757
-0.00013,0.1143,0.128316,0.003185452,0.648850262,0,0.218729757
0.00032,0.11441,0.128157,0.003496473,0.652346735,0,0.218729757
0.00112,0.1145,0.128083,0.003656013,0.656002748,0,0.218729757
0.00135,0.11457,0.128018,0.004007989,0.660010737,0,0.218729757
0.00183,0.11466,0.127963,0.004198563,0.6642093,0,0.218729757
0.00075,0.1147,0.127939,0.004603478,0.668812778,0,0.218729757
0.00084,0.11474,0.127903,0.004791754,0.673604532,0,0.218729757
-3E-05,0.11475,0.127888,0.005181832,0.678786364,0,0.218729757
-0.00091,0.11476,0.127826,0.00538221,0.684168574,0,0.218729757
-0.0021,0.1148,0.127684,0.005814695,0.689983269,0,0.218729757
-0.00264,0.11485,0.127475,0.005992337,0.695975606,0,0.218729757
0.00034,0.11494,0.127339,0.00626798,0.702243586,0,0.218729757
0.00141,0.1151,0.127138,0.006276103,0.70851969,0,0.218729757
-0.00072,0.11524,0.126836,0.006324588,0.714844277,0,0.218729757
0.00048,0.11534,0.126651,0.006521185,0.721365462,0,0.218729757
0.0003,0.11542,0.126472,0.006919581,0.728285043,0,0.218729757
-0.00052,0.11551,0.12621,0.007055295,0.735340338,0,0.218729757
0.00104,0.11558,0.126085,0.007362474,0.742702812,0,0.218729757
0.00155,0.11565,0.126008,0.007474349,0.750177161,0,0.218729757
0.00162,0.11572,0.125939,0.007659601,0.757836762,0,0.218729757
0.0007,0.11575,0.125908,0.007732624,0.765569386,0,0.218729757
0.00023,0.11576,0.125897,0.007838236,0.773407622,0,0.218729757
6E-05,0.11576,0.125882,0.007870751,0.781278373,0,0.218729757
-0.00025,0.11576,0.12585,0.007896509,0.789174882,0,0.218729757
-0.00123,0.11576,0.125718,0.00789013,0.797065013,0,0.218729757
-0.0014,0.11577,0.125549,0.00784689,0.804911903,0,0.218729757
-0.00121,0.11581,0.125253,0.007800556,0.812712458,0,0.218729757
-0.00067,0.11587,0.12485,0.00768455,0.820397008,0,0.218729757
0.00189,0.11596,0.124547,0.007621417,0.828018425,0,0.218729757
0.00059,0.11602,0.124248,0.007413461,0.835431885,0,0.218729757
-0.0006,0.11604,0.123886,0.007299028,0.842730913,0,0.218729757
0.00024,0.11608,0.12362,0.007072486,0.849803399,0,0.218729757
0.00023,0.11611,0.123353,0.006946975,0.856750374,0,0.218729757
0.00122,0.11618,0.123141,0.006626111,0.863376486,0,0.218729757
0.00126,0.11624,0.123025,0.006472779,0.869849264,0,0.218729757
0.0004,0.11626,0.12298,0.006174043,0.876023307,0,0.218729757
0.00043,0.11628,0.122952,0.006156597,0.882179904,0,0.218729757
0.00023,0.11629,0.122935,0.0060522,0.888232104,0,0.218729757
-1E-05,0.1163,0.122912,0.005707852,0.893939957,0,0.218729757
-0.00054,0.11628,0.122831,0.00538916,0.899329117,0,0.218729757
-0.00239,0.1162,0.122483,0.005156685,0.904485802,0,0.218729757
-0.00232,0.11613,0.122116,0.004897856,0.909383658,0,0.218729757
-0.00057,0.11611,0.121891,0.004685953,0.914069611,0,0.218729757
-0.00007,0.11613,0.121582,0.00435919,0.918428801,0,0.218729757
-0.00021,0.11615,0.121152,0.004219092,0.922647893,0,0.218729757
0.00154,0.11626,0.120834,0.00395292,0.926600813,0,0.218729757
0.00108,0.11634,0.120543,0.003826633,0.930427446,0,0.218729757
-0.00058,0.11635,0.120137,0.00355883,0.933986276,0,0.218729757
0.00009,0.1164,0.119838,0.00344936,0.937435636,0,0.218729757
0.00081,0.11649,0.11959,0.003202459,0.940638095,0,0.218729757
0.00102,0.11656,0.11947,0.003104078,0.943742173,0,0.218729757
0.00127,0.11666,0.119393,0.002918969,0.946661142,0,0.218729757
0.00045,0.11669,0.119354,0.002805088,0.94946623,0,0.218729757
-0.00025,0.11669,0.119261,0.002638152,0.952104382,0,0.218729757
-0.00185,0.11663,0.118942,0.00256102,0.954665402,0,0.218729757
-0.0019,0.11657,0.118622,0.0024016,0.957067002,0,0.218729757
-0.00238,0.11649,0.118216,0.002335356,0.959402357,0,0.218729757
-0.00093,0.11646,0.11803,0.002203109,0.961605467,0,0.218729757
-0.0007,0.11646,0.117775,0.002190091,0.963795558,0,0.218729757
0.00072,0.11657,0.117357,0.002176335,0.965971892,0,0.218729757
3E-05,0.1166,0.117116,0.002140675,0.968112568,0,0.218729757
0.0003,0.11666,0.116867,0.001943308,0.970055875,0,0.218729757
-0.00029,0.11668,0.116548,0.001850338,0.971906214,0,0.218729757
3E-05,0.11671,0.116282,0.001709813,0.973616027,0,0.218729757
4E-05,0.11674,0.116015,0.001597995,0.975214022,0,0.218729757
0.00091,0.11679,0.115975,0.001418036,0.976632059,0,0.218729757
0.00091,0.11686,0.115937,0.001328063,0.977960121,0,0.218729757
0.00109,0.11694,0.115843,0.001148818,0.979108939,0,0.218729757
-0.00027,0.11694,0.115538,0.00106002,0.980168959,0,0.218729757
0.00005,0.11695,0.11529,0.00086581,0.981034769,0,0.218729757
0.00005,0.11697,0.115041,0.000781337,0.981816106,0,0.218729757
0.00007,0.11697,0.114789,0.000615013,0.982431119,0,0.218729757
-0.00036,0.11695,0.114548,0.000506137,0.982937255,0,0.218729757
-0.0009,0.11689,0.11432,0.00033565,0.983272905,0,0.218729757
-0.00089,0.11683,0.11409,0.000252229,0.983525134,0,0.218729757
-0.00036,0.1168,0.113842,0.0000666,0.983591688,0,0.218729757
0.00118,0.11687,0.113596,0,0.983591688,0,0.218729757
0.00087,0.11691,0.113357,0,0.983591688,0,0.218729757
-0.00027,0.11689,0.113068,0,0.983591688,0,0.218729757
-5E-05,0.11687,0.112824,0,0.983591688,0,0.218729757
0.00043,0.11688,0.112565,0,0.983591688,0,0.218729757
0.00012,0.11687,0.112314,0,0.983591688,0,0.218729757
0.0001,0.11686,0.112062,0,0.983591688,0,0.218729757
0.00086,0.11692,0.11199,0,0.983591688,0,0.218729757
0.00094,0.11697,0.111938,0,0.983591688,0,0.218729757
0.00091,0.11703,0.111886,0,0.983591688,0,0.218729757
0.00056,0.11707,0.111745,0,0.983591688,0,0.218729757
-0.00039,0.11703,0.111405,0,0.983591688,0,0.218729757
-1E-04,0.11701,0.111139,0,0.983591688,0,0.218729757
2E-05,0.117,0.110901,0,0.983591688,0,0.218729757
0.00029,0.11701,0.110657,0,0.983591688,0,0.218729757
-0.00078,0.11695,0.110439,0,0.983591688,0,0.218729757
-0.00082,0.11688,0.110222,0,0.983591688,0,0.218729757
-0.0008,0.11683,0.110004,0,0.983591688,0,0.218729757
-0.00069,0.11678,0.109781,0,0.983591688,0,0.218729757
-0.00005,0.11678,0.109542,0,0.983591688,0,0.218729757
0.00034,0.1168,0.109294,0,0.983591688,0,0.218729757
-0.00002,0.11681,0.109053,0,0.983591688,0,0.218729757
0.00006,0.11682,0.108839,0,0.983591688,0,0.218729757
0.00027,0.11686,0.10862,0,0.983591688,0,0.218729757
-0.00015,0.11686,0.10835,0,0.983591688,0,0.218729757
-0.00005,0.11688,0.108105,0,0.983591688,0,0.218729757
-0.00006,0.1169,0.10786,0,0.983591688,0,0.218729757
0.00056,0.11695,0.10773,0,0.983591688,0,0.218729757
0.00032,0.11699,0.107607,0,0.983591688,0,0.218729757
-0.00074,0.11698,0.107184,0,0.983591688,0,0.218729757
0.00005,0.11702,0.106981,0,0.983591688,0,0.218729757
0.00014,0.11706,0.106727,0,0.983591688,0,0.218729757
-0.00026,0.11709,0.106444,0,0.983591688,0,0.218729757
-0.00007,0.11712,0.106213,0,0.983591688,0,0.218729757
0.00009,0.11717,0.105979,0,0.983591688,0,0.218729757
0.00009,0.11722,0.105745,0,0.983591688,0,0.218729757
-0.00027,0.11725,0.105465,0,0.983591688,0,0.218729757
-0.00011,0.11728,0.105236,0,0.983591688,0,0.218729757
-0.00029,0.11731,0.105009,0,0.983591688,0,0.218729757
-0.0007,0.1173,0.104789,0,0.983591688,0,0.218729757
-0.00088,0.11728,0.104512,0,0.983591688,0,0.218729757
-0.0005,0.11729,0.104289,0,0.983591688,0,0.218729757
0.00037,0.11736,0.104049,0,0.983591688,0,0.218729757
0.00052,0.11746,0.103807,0,0.983591688,0,0.218729757
-0.00032,0.1175,0.103514,0,0.983591688,0,0.218729757
0.00053,0.11755,0.103486,0,0.983591688,0,0.218729757
0.0009,0.11763,0.103447,0,0.983591688,0,0.218729757
0.00042,0.11768,0.10333,0.000822055,0.984413743,0,0.218729757
-0.00031,0.11773,0.102985,0.001219802,0.985633545,0,0.218729757
0.00007,0.11778,0.102752,0.002167113,0.987800658,0,0.218729757
0.00006,0.11783,0.102518,0.002364339,0.990164997,0,0.218729757
-0.00013,0.11788,0.10222,0.002379658,0.992544655,0,0.218729757
6E-05,0.11794,0.101979,0.002417891,0.994962546,0,0.218729757
0.00006,0.11798,0.101738,0.003181741,0.998144287,0,0.218729757
0.00006,0.11804,0.101495,0.003625541,1.001769828,0,0.218729757
-0.00017,0.11808,0.101202,0.004249471,1.006019299,0,0.218729757
-1E-05,0.11813,0.100963,0.004523217,1.010542516,0,0.218729757
0.00018,0.11819,0.100716,0.004959661,1.015502177,0,0.218729757
0.0002,0.11825,0.100469,0.005147316,1.020649493,0,0.218729757
-0.0002,0.11829,0.100167,0.005472895,1.026122388,0,0.218729757
-0.00003,0.11834,0.099921,0.00558246,1.031704848,0,0.218729757
-0.00079,0.11838,0.099452,0.005766714,1.037471562,0,0.218729757
-0.00053,0.1184,0.099158,0.005819139,1.043290701,0,0.218729757
0.00085,0.1185,0.098928,0.005857956,1.049148657,0,0.218729757
0.00117,0.11858,0.098852,0.005845984,1.054994641,0,0.218729757
-0.00111,0.1187,0.097862,0.005757383,1.060752024,0,0.218729757
0.00036,0.11876,0.097607,0.005693536,1.06644556,0,0.218729757
0.00019,0.11888,0.097001,0.005469486,1.071915046,0,0.218729757
0.00018,0.11894,0.096733,0.005336588,1.077251634,0,0.218729757
0.00037,0.11904,0.096191,0.005024886,1.08227652,0,0.218729757
0.00021,0.11909,0.095917,0.004844626,1.087121146,0,0.218729757
0.0004,0.11919,0.095365,0.004718954,1.091840101,0,0.218729757
0.00021,0.11924,0.095085,0.00471468,1.096554781,0,0.218729757
0.00041,0.11933,0.094521,0.004585692,1.101140473,0,0.218729757
0.00022,0.11938,0.094235,0.004271384,1.105411857,0,0.218729757
0.00027,0.11941,0.094024,0.003612321,1.109024178,0,0.218729757
9E-05,0.11942,0.094001,0.003280445,1.112304623,0,0.218729757
0.00217,0.11957,0.093761,0.002558001,1.114862624,0,0.218729757
-0.00024,0.11959,0.093305,0.002188061,1.117050684,0,0.218729757
0.00081,0.1197,0.092668,0.001479695,1.118530379,0,0.218729757
0.00027,0.11972,0.092442,0.001173764,1.119704144,0,0.218729757
0.00061,0.1198,0.091855,0.000761527,1.120465671,0,0.218729757
0.00034,0.11985,0.091577,0.000641424,1.121107095,0,0.218729757
0.00034,0.11988,0.091298,0.000646323,1.121753418,0,0.218729757
0.00034,0.11993,0.091016,0.000670934,1.122424352,0,0.218729757
0.00034,0.11997,0.090732,0.000672128,1.12309648,0,0.218729757
0.00033,0.12,0.090447,0.000673305,1.123769785,0,0.218729757
0.00036,0.12004,0.090185,0.000678949,1.124448734,0,0.218729757
0.00036,0.12009,0.089921,0.0007022,1.125150934,0,0.218729757
-2E-05,0.1201,0.089637,0.000736468,1.125887402,0,0.218729757
-8E-05,0.12011,0.089393,0.000716912,1.126604314,0,0.218729757
-0.00027,0.12011,0.089168,0.000660343,1.127264657,0,0.218729757
-0.00027,0.1201,0.088944,0.000555992,1.127820649,0,0.218729757
-6E-05,0.12011,0.088699,0.000360946,1.128181595,0,0.218729757
0.00091,0.1202,0.088347,0.000168976,1.128350572,0,0.218729757
0.00107,0.12028,0.088165,0,1.128350572,0,0.218729757
0.00057,0.12033,0.088068,0,1.128350572,0,0.218729757
0.00058,0.12039,0.087986,0,1.128350572,0,0.218729757
0.00083,0.12047,0.087872,0,1.128350572,0,0.218729757
0.00072,0.12054,0.087774,0,1.128350572,0,0.218729757
0.00067,0.12061,0.087663,0,1.128350572,0,0.218729757
0.00057,0.12068,0.087485,0,1.128350572,0,0.218729757
0.00027,0.12074,0.087106,0,1.128350572,0,0.218729757
0.00018,0.12079,0.086774,0,1.128350572,0,0.218729757
0.00023,0.12083,0.086488,0,1.128350572,0,0.218729757
0.00045,0.12091,0.086168,0,1.128350572,0,0.218729757
7E-05,0.12093,0.085902,0,1.128350572,0,0.218729757
-0.0002,0.12093,0.085674,0,1.128350572,0,0.218729757
-0.00024,0.12091,0.085453,0,1.128350572,0,0.218729757
-0.00025,0.1209,0.085228,0,1.128350572,0,0.218729757
-0.00014,0.12089,0.084987,0,1.128350572,0,0.218729757
0.00041,0.12096,0.0847,0,1.128350572,0,0.218729757
0.00041,0.12102,0.084413,0,1.128350572,0,0.218729757
0.00039,0.12108,0.084126,0,1.128350572,0,0.218729757
0.00031,0.12113,0.083794,0,1.128350572,0,0.218729757
0.00024,0.12117,0.083544,0,1.128350572,0,0.218729757
0.00023,0.1212,0.083294,0,1.128350572,0,0.218729757
0.00019,0.12123,0.082996,0,1.128350572,0,0.218729757
0.00021,0.12127,0.082728,0,1.128350572,0,0.218729757
0.00022,0.1213,0.082459,0,1.128350572,0,0.218729757
0.0002,0.12132,0.082187,0,1.128350572,0,0.218729757
0.00021,0.12134,0.081911,0,1.128350572,0,0.218729757
0.00023,0.12137,0.081663,0,1.128350572,0,0.218729757
0.00022,0.1214,0.081413,0,1.128350572,0,0.218729757
0.00018,0.12142,0.081118,0,1.128350572,0,0.218729757
0.00029,0.12145,0.080947,0,1.128350572,0,0.218729757
5E-05,0.12146,0.080896,0,1.128350572,0,0.218729757
4E-05,0.12146,0.080875,0,1.128350572,0,0.218729757
1E-05,0.12147,0.08086,0,1.128350572,0,0.218729757
-5E-05,0.12146,0.080793,0,1.128350572,0,0.218729757
-0.00025,0.1214,0.080461,0,1.128350572,0,0.218729757
-0.00019,0.12135,0.080185,0,1.128350572,0,0.218729757
-8E-05,0.12133,0.079955,0,1.128350572,0,0.218729757
0.00021,0.12135,0.079679,0,1.128350572,0,0.218729757
0.0003,0.12138,0.079388,0,1.128350572,0,0.218729757
0.00018,0.12139,0.079116,0,1.128350572,0,0.218729757
0.00016,0.1214,0.078844,0,1.128350572,0,0.218729757
0.00018,0.12142,0.07861,0,1.128350572,0,0.218729757
0.00019,0.12143,0.078378,0,1.128350572,0,0.218729757
0.00014,0.12145,0.078088,0,1.128350572,0.000168093,0.21889785
0.00015,0.12146,0.077802,0,1.128350572,0.000370715,0.219268565
0.00011,0.12147,0.0776,0,1.128350572,0.000676388,0.219944953
0.00011,0.12149,0.077403,0,1.128350572,0.000787289,0.220732243
0.00013,0.12151,0.077103,0,1.128350572,0.000933222,0.221665464
8E-05,0.12152,0.076872,0,1.128350572,0.001118399,0.222783863
7E-05,0.12153,0.076643,0,1.128350572,0.00118,0.22396845
8E-05,0.12154,0.076418,0,1.128350572,0.00123,0.225194064
0.00012,0.12157,0.076199,0,1.128350572,0.00127,0.226460956
4E-05,0.12158,0.075983,0,1.128350572,0.001267302,0.227728258
3E-05,0.12159,0.075769,0,1.128350572,0.00127,0.228995971
0.00011,0.12162,0.075587,0,1.128350572,0.00128,0.230275709
7E-05,0.12164,0.075408,0,1.128350572,0.001331471,0.231607179
